Id,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Slope,Bldg Type,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice
2324,20,0.0,8076,1,0,2,2,4,6,6,1993,1994,112.0,3,3,4,3,1,6,705.0,1,0.0,455.0,1160.0,4,1,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,1,1993.0,3,402.0,2,0,26,0,0,144,0,3,0,7,2006,183500
1953,80,93.0,10090,1,0,2,2,4,7,5,1963,1999,364.0,3,3,3,3,3,3,242.0,5,483.0,0.0,725.0,3,1,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,2,1963.0,1,276.0,2,460,46,0,0,165,0,3,0,10,2007,172000
887,20,67.0,8877,1,0,3,1,4,4,6,1938,1958,0.0,3,3,3,3,2,5,690.0,1,0.0,126.0,816.0,5,1,816,0,0,816,1.0,0.0,1,0,2,1,3,3,1,1958.0,1,288.0,2,0,0,0,0,0,0,0,0,5,2009,100000
1479,20,85.0,11058,1,0,3,2,4,7,6,2007,2007,212.0,4,3,4,3,1,6,56.0,1,0.0,1508.0,1564.0,5,1,1564,0,0,1564,0.0,0.0,2,0,3,1,4,6,0,2007.0,2,814.0,2,0,24,0,0,0,0,0,0,2,2008,218836
1317,190,60.0,10800,1,2,3,2,3,6,7,1905,2000,0.0,3,3,2,3,1,1,0.0,1,0.0,482.0,482.0,5,0,1221,691,0,1912,0.0,0.0,2,0,3,2,3,7,1,2003.0,1,672.0,2,0,25,212,0,0,0,0,0,4,2008,163000
1750,20,59.0,10936,1,0,2,2,4,7,5,2006,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,1510.0,1510.0,5,1,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,1,2006.0,2,534.0,2,100,18,0,0,0,0,0,0,4,2007,206580
2815,60,65.0,8461,1,0,3,2,4,6,5,2005,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,1,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,1,2005.0,3,390.0,2,0,24,0,0,0,0,0,0,7,2006,163990
2692,70,60.0,7518,1,0,3,2,4,5,8,1910,2004,0.0,2,4,2,2,1,1,0.0,1,0.0,396.0,396.0,4,1,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,0,2001.0,1,390.0,0,0,72,45,0,0,0,3,0,7,2006,116500
1090,60,0.0,8010,1,0,2,2,4,7,5,2002,2003,0.0,4,3,4,3,1,1,0.0,1,0.0,840.0,840.0,5,1,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,1,2002.0,3,400.0,2,138,48,0,0,0,0,0,0,7,2008,188000
1912,85,0.0,10050,1,0,2,2,4,5,6,1966,1966,87.0,3,3,3,3,3,6,602.0,1,0.0,191.0,793.0,5,1,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,1,1966.0,3,432.0,2,140,40,0,0,0,0,0,0,6,2007,175000
1634,120,38.0,4740,1,0,2,2,1,8,5,1988,1988,0.0,4,3,4,3,4,6,248.0,1,0.0,918.0,1166.0,4,1,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,0,1988.0,2,480.0,2,0,108,0,0,135,0,0,0,10,2007,182000
1974,30,60.0,6978,1,0,3,2,4,5,7,1926,1980,0.0,4,4,3,3,1,1,0.0,1,0.0,850.0,850.0,3,1,960,0,0,960,0.0,0.0,1,0,2,1,3,5,0,1981.0,2,576.0,2,0,0,116,0,0,0,0,0,4,2007,103000
1764,20,0.0,11400,1,0,3,2,4,10,5,2001,2002,705.0,5,3,5,3,4,6,1282.0,1,0.0,1351.0,2633.0,5,1,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,2,2001.0,2,804.0,2,314,140,0,0,0,0,0,0,3,2007,466500
634,20,66.0,9240,1,0,2,2,4,6,8,1959,1998,0.0,4,3,3,3,1,5,708.0,1,0.0,280.0,988.0,3,1,988,0,0,988,1.0,0.0,2,0,3,1,4,6,0,1959.0,1,297.0,2,156,0,0,0,0,0,0,0,6,2009,149500
1683,120,24.0,2304,1,0,3,2,0,7,7,1978,1978,0.0,3,3,4,3,1,6,632.0,1,6.0,423.0,1061.0,3,1,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,0,1978.0,1,319.0,2,108,32,0,0,0,0,0,0,4,2007,142500
2199,30,54.0,7223,1,0,3,2,4,5,5,1926,1950,0.0,3,3,3,3,2,4,319.0,1,0.0,971.0,1290.0,3,1,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,0,1973.0,1,352.0,2,0,0,64,0,0,0,3,0,4,2007,136500
2789,160,0.0,3612,1,0,2,2,0,6,5,1993,1994,0.0,3,3,4,3,1,6,338.0,1,0.0,292.0,630.0,5,1,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,0,1993.0,1,484.0,2,0,48,0,0,0,0,3,0,6,2006,137000
1018,20,63.0,12680,1,0,2,2,4,7,6,1988,1988,102.0,4,3,4,4,2,6,983.0,1,0.0,692.0,1675.0,5,1,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,1,1988.0,2,528.0,2,0,48,0,0,141,0,0,0,6,2008,226500
14,20,85.0,10176,1,0,3,2,4,7,5,1990,1990,0.0,3,3,4,3,4,6,637.0,1,0.0,663.0,1300.0,4,1,1341,0,0,1341,1.0,0.0,1,1,2,1,4,5,1,1990.0,1,506.0,2,192,0,0,0,0,0,0,0,2,2010,171500
2782,80,55.0,10780,1,0,2,2,4,5,5,1976,1976,0.0,3,3,3,3,3,5,483.0,1,0.0,428.0,911.0,4,1,954,0,0,954,0.0,0.0,1,0,3,1,3,6,0,1976.0,1,576.0,2,0,0,0,0,0,0,0,0,7,2006,132500
2626,90,0.0,8544,1,0,3,2,2,3,4,1949,1950,340.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,0,1949.0,1,400.0,2,0,0,0,0,0,0,0,0,5,2006,87500
1175,60,79.0,10646,1,0,2,2,4,7,5,2001,2001,513.0,3,3,3,3,1,6,681.0,1,0.0,177.0,858.0,5,1,872,917,0,1789,1.0,0.0,2,1,3,1,3,7,1,2001.0,3,546.0,2,0,0,0,0,0,0,0,0,6,2008,223000
1232,20,80.0,8400,1,0,3,2,4,6,9,1962,2005,237.0,4,4,3,3,1,1,0.0,1,0.0,1319.0,1319.0,3,1,1537,0,0,1537,1.0,0.0,1,1,3,1,4,7,1,1962.0,2,462.0,2,0,36,0,0,0,0,4,0,7,2008,174000
2590,20,85.0,15428,1,0,3,2,4,5,6,1951,1991,0.0,3,3,3,3,1,3,741.0,1,0.0,143.0,884.0,5,1,884,0,0,884,1.0,0.0,1,0,2,1,3,4,0,1951.0,3,270.0,2,0,0,0,0,195,0,0,0,6,2006,142000
2463,20,81.0,11216,1,0,3,2,4,8,5,2006,2006,0.0,4,3,4,4,1,1,0.0,1,0.0,1489.0,1489.0,5,1,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,1,2006.0,2,776.0,2,0,140,0,0,0,0,0,0,6,2006,232600
2358,20,78.0,10140,1,0,3,2,4,6,6,1974,1999,99.0,3,3,3,3,1,5,663.0,2,377.0,0.0,1040.0,2,1,1309,0,0,1309,1.0,0.0,1,1,3,1,4,5,1,1974.0,2,484.0,2,265,0,0,0,0,648,4,0,1,2006,181000
2911,160,42.0,3964,1,0,3,2,1,6,4,1973,1973,0.0,3,3,4,3,1,5,837.0,1,0.0,105.0,942.0,4,1,1291,1230,0,2521,1.0,0.0,2,1,5,1,3,10,1,1973.0,3,576.0,2,728,20,0,0,0,0,4,0,6,2006,151400
1699,20,98.0,11428,1,0,2,2,4,8,5,2006,2006,248.0,4,3,4,3,1,1,0.0,1,0.0,1626.0,1626.0,5,1,1634,0,0,1634,0.0,0.0,2,0,3,1,4,7,1,2006.0,2,866.0,2,0,44,0,0,0,0,0,0,5,2007,250000
115,60,80.0,10421,1,0,3,2,4,7,5,1988,1988,42.0,3,3,4,3,1,6,394.0,1,0.0,586.0,980.0,3,1,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,1,1988.0,1,496.0,2,228,66,156,0,0,0,3,500,3,2010,196500
1998,75,75.0,13500,1,1,3,2,4,7,8,1879,1987,0.0,3,4,3,3,1,1,0.0,1,0.0,819.0,819.0,3,1,1312,1142,0,2454,0.0,0.0,2,0,3,1,3,8,1,1950.0,1,576.0,0,0,148,150,0,0,0,3,0,2,2007,185000
589,20,75.0,9000,1,0,3,2,4,6,5,1969,1969,200.0,3,3,3,3,3,4,955.0,1,0.0,261.0,1216.0,3,1,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,0,1969.0,1,336.0,2,0,0,0,0,0,0,3,0,8,2009,113000
1641,20,60.0,8089,1,0,3,2,4,8,6,2007,2007,0.0,4,3,4,3,3,6,945.0,1,0.0,474.0,1419.0,5,1,1419,0,0,1419,1.0,0.0,2,0,2,1,4,7,1,2007.0,2,567.0,2,140,0,0,0,0,0,0,0,10,2007,392000
2821,90,35.0,9400,1,0,2,2,2,6,5,1975,1975,250.0,3,3,4,4,4,6,945.0,1,0.0,0.0,945.0,3,1,980,0,0,980,0.0,2.0,2,0,4,0,3,4,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,10,2006,127500
1846,160,24.0,2117,1,0,3,2,0,6,5,2000,2000,216.0,4,3,4,3,1,6,417.0,1,0.0,339.0,756.0,5,1,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,0,2000.0,1,440.0,2,0,32,0,0,0,0,0,0,9,2007,177000
1805,60,85.0,10625,1,0,3,2,4,6,5,2004,2004,353.0,4,3,4,3,3,1,0.0,1,0.0,1158.0,1158.0,5,1,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,1,2004.0,2,744.0,2,193,127,0,0,0,0,0,0,6,2007,265000
1853,60,106.0,8413,1,0,2,2,4,8,5,1998,1998,0.0,4,4,5,3,2,6,901.0,1,0.0,319.0,1220.0,5,1,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,2,1998.0,2,1105.0,2,147,0,36,0,144,0,0,0,6,2007,312500
1321,75,75.0,13500,1,0,3,2,4,10,9,1893,2000,0.0,5,5,3,3,1,1,0.0,1,0.0,1237.0,1237.0,4,1,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,1,1988.0,1,880.0,2,105,502,0,0,0,0,0,0,7,2008,325000
564,20,0.0,15676,1,0,2,2,4,8,8,1980,1980,115.0,4,4,4,4,4,5,1733.0,3,92.0,189.0,2014.0,4,1,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,2,1980.0,2,864.0,2,462,0,0,255,0,0,3,0,4,2009,275000
1771,60,82.0,9950,1,0,2,2,4,7,5,1995,1995,290.0,4,3,4,3,1,6,565.0,1,0.0,638.0,1203.0,5,1,1214,1306,0,2520,0.0,0.0,2,1,4,1,4,9,1,1995.0,2,721.0,2,224,114,0,0,0,0,0,0,6,2007,290000
90,20,39.0,15410,1,0,2,2,4,6,6,1974,2002,250.0,3,4,3,3,4,4,126.0,6,859.0,223.0,1208.0,5,1,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,2,1974.0,3,461.0,2,296,0,186,0,0,0,4,0,4,2010,169000
2684,30,50.0,6000,1,0,3,2,4,5,7,1921,1950,0.0,3,3,3,3,1,2,616.0,1,0.0,0.0,616.0,4,1,616,0,0,616,0.0,0.0,1,0,2,1,3,4,0,1921.0,1,205.0,2,0,0,129,0,0,0,0,0,6,2006,89000
13,60,63.0,8402,1,0,2,2,4,6,5,1998,1998,0.0,3,3,4,3,1,1,0.0,1,0.0,789.0,789.0,4,1,789,676,0,1465,0.0,0.0,2,1,3,1,3,7,1,1998.0,3,393.0,2,0,75,0,0,0,0,0,0,5,2010,180400
445,20,85.0,10655,1,0,2,2,4,8,5,2003,2004,296.0,4,3,4,3,1,6,1124.0,0,479.0,1603.0,3206.0,5,1,1629,0,0,1629,1.0,0.0,2,0,3,1,4,7,1,2003.0,2,880.0,2,0,0,0,0,0,0,0,0,10,2009,284000
1914,20,70.0,10150,1,0,3,2,4,5,5,1958,1958,1.0,3,3,3,3,1,3,456.0,1,0.0,456.0,912.0,5,1,912,0,0,912,0.0,0.0,1,0,2,1,3,5,0,1958.0,2,275.0,2,0,0,0,0,0,0,0,0,7,2007,114500
2811,20,84.0,10084,1,0,3,2,4,7,5,2005,2006,196.0,4,3,4,3,3,6,24.0,1,0.0,1528.0,1552.0,5,1,1552,0,0,1552,0.0,0.0,2,0,3,1,4,7,0,2005.0,2,782.0,2,144,20,0,0,0,0,0,0,7,2006,212900
850,20,67.0,16285,1,0,1,2,4,7,5,2001,2002,0.0,4,3,4,3,1,1,0.0,1,0.0,1413.0,1413.0,5,1,1430,0,0,1430,0.0,0.0,2,0,3,1,4,6,0,2001.0,2,605.0,2,0,33,0,0,0,0,0,0,6,2009,187100
1844,160,34.0,3230,1,2,3,2,1,6,5,1999,1999,1129.0,3,3,4,3,1,6,419.0,1,0.0,310.0,729.0,4,1,729,729,0,1458,0.0,0.0,2,1,2,1,3,5,1,1999.0,1,440.0,2,0,32,0,0,0,0,0,0,6,2007,176000
2225,20,0.0,21579,1,0,2,2,4,6,6,1968,1968,0.0,3,3,4,3,1,4,813.0,1,0.0,675.0,1488.0,5,1,1488,0,0,1488,0.0,1.0,2,0,3,1,3,7,2,1968.0,2,552.0,2,0,0,216,0,0,0,0,0,9,2007,215000
1477,60,64.0,8320,1,0,3,2,4,7,5,2004,2004,0.0,4,3,4,3,1,6,490.0,1,0.0,280.0,770.0,5,1,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,0,2004.0,2,520.0,2,0,45,0,0,0,0,0,0,9,2008,185900
399,20,60.0,6960,1,0,3,2,4,4,6,1970,1970,0.0,3,3,3,3,1,5,375.0,4,239.0,250.0,864.0,3,1,864,0,0,864,0.0,0.0,1,0,3,1,4,5,0,1989.0,1,660.0,2,96,0,0,0,0,0,0,500,11,2009,120500
2431,60,60.0,21930,1,0,0,2,4,5,5,2005,2005,0.0,4,3,4,4,3,1,0.0,1,0.0,732.0,732.0,5,1,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,1,2005.0,3,372.0,2,100,40,0,0,0,0,0,0,7,2006,192140
1605,20,60.0,6600,1,0,3,2,4,5,9,1982,2008,0.0,4,4,3,3,1,5,641.0,1,0.0,175.0,816.0,5,1,816,0,0,816,0.0,1.0,1,0,3,1,4,5,1,1982.0,1,264.0,2,0,0,0,0,0,0,3,0,10,2008,130500
897,50,50.0,8405,1,0,3,2,4,4,3,1945,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,0,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,0,1945.0,1,240.0,0,92,0,185,0,0,0,0,0,4,2009,98000
1426,20,91.0,11778,1,0,3,2,4,9,5,2008,2008,554.0,4,3,4,3,4,6,2085.0,1,0.0,186.0,2271.0,5,1,2276,0,0,2276,1.0,0.0,2,0,3,1,5,7,2,2008.0,2,1348.0,2,0,0,70,0,255,0,0,0,6,2008,475000
2240,30,60.0,8967,1,0,3,2,4,5,2,1920,1950,0.0,3,2,2,1,1,1,0.0,1,0.0,961.0,961.0,4,1,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,0,1920.0,1,338.0,0,0,0,0,0,0,0,0,0,11,2007,67000
1706,60,86.0,10562,1,0,3,2,4,8,5,2007,2007,300.0,4,3,5,3,1,6,1288.0,1,0.0,294.0,1582.0,5,1,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,1,2007.0,3,789.0,2,178,120,0,0,0,0,0,0,11,2007,325624
2252,20,44.0,12864,1,0,2,2,4,7,5,2002,2002,0.0,4,3,4,3,1,6,1392.0,1,0.0,17.0,1409.0,5,1,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,1,2002.0,2,576.0,2,0,144,0,0,145,0,0,0,7,2007,245000
1136,20,66.0,13695,1,0,3,2,4,5,5,2004,2004,0.0,3,3,3,3,1,6,646.0,1,0.0,468.0,1114.0,5,1,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,0,2004.0,1,576.0,2,0,102,0,0,0,0,0,0,6,2008,159000
1877,20,79.0,10289,1,0,3,2,4,5,7,1965,1965,168.0,3,3,3,3,1,5,836.0,1,0.0,237.0,1073.0,3,1,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,0,1965.0,2,515.0,2,0,0,0,0,0,0,0,0,6,2007,156000
424,20,105.0,15431,1,0,3,2,4,10,5,2008,2008,200.0,5,3,5,3,4,6,1767.0,5,539.0,788.0,3094.0,5,1,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,2,2008.0,3,672.0,2,0,72,0,0,170,0,0,0,4,2009,555000
1182,20,0.0,11120,1,0,2,2,4,6,6,1984,1984,0.0,3,3,4,3,1,4,660.0,1,0.0,572.0,1232.0,3,1,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,0,1984.0,1,516.0,2,0,0,0,0,0,0,0,0,6,2008,162500
2750,90,73.0,9069,1,0,3,2,2,6,8,1993,1993,0.0,4,4,4,3,3,2,261.0,6,1083.0,0.0,1344.0,4,1,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,0,1993.0,1,920.0,2,288,0,0,0,0,0,0,0,4,2006,224500
1016,20,0.0,47280,1,0,2,2,4,6,5,1950,1950,44.0,3,3,3,3,1,1,0.0,1,0.0,1488.0,1488.0,4,1,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,1,1950.0,2,738.0,2,0,0,180,0,0,0,0,0,7,2008,133000
2436,60,63.0,7875,1,0,3,2,4,7,5,2003,2003,0.0,4,3,4,3,1,1,0.0,1,0.0,783.0,783.0,5,1,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,1,2003.0,3,393.0,2,0,75,0,0,0,0,0,0,7,2006,180000
1607,20,60.0,6600,1,0,3,2,4,5,6,1982,2005,0.0,3,3,3,3,1,6,638.0,1,0.0,207.0,845.0,4,1,845,0,0,845,0.0,0.0,1,0,3,1,4,6,0,1982.0,1,264.0,2,0,0,0,0,0,0,0,0,7,2008,134500
2337,60,66.0,13682,1,0,1,2,4,10,5,2006,2006,1031.0,5,3,5,3,4,1,0.0,1,0.0,1410.0,1410.0,5,1,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,1,2006.0,3,641.0,2,192,0,37,0,0,0,0,0,10,2006,438780
1233,80,101.0,9150,1,0,2,2,4,6,5,1962,1962,305.0,3,3,4,3,4,6,371.0,1,0.0,728.0,1099.0,4,1,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,1,1962.0,2,296.0,2,64,110,0,0,0,0,0,0,12,2008,165000
419,20,65.0,7150,1,0,3,2,4,5,5,1967,1967,60.0,3,3,3,3,1,4,432.0,1,0.0,460.0,892.0,3,1,892,0,0,892,0.0,0.0,1,0,3,1,3,5,0,1967.0,2,288.0,2,0,0,0,0,0,0,2,0,7,2009,100000
633,20,0.0,12285,1,0,2,2,4,7,6,1960,1960,128.0,3,3,3,3,1,4,544.0,1,0.0,785.0,1329.0,4,1,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,2,1960.0,1,441.0,2,0,0,203,0,0,0,0,0,8,2009,176000
2722,20,102.0,17920,1,0,3,2,4,5,4,1955,1974,0.0,3,3,3,3,2,5,306.0,3,1085.0,372.0,1763.0,3,1,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,1,1955.0,1,454.0,2,0,418,0,0,312,0,0,0,7,2006,170000
469,120,53.0,3684,1,0,3,2,1,7,5,2007,2007,130.0,4,3,4,3,1,1,0.0,1,0.0,1373.0,1373.0,5,1,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,1,2007.0,3,660.0,2,143,20,0,0,0,0,0,0,6,2009,174000
1365,50,62.0,7006,1,0,3,2,4,6,6,1925,1950,0.0,3,3,3,3,1,3,121.0,1,0.0,647.0,768.0,3,1,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,1,1985.0,1,384.0,2,0,0,0,0,0,0,3,0,8,2008,127000
1098,60,77.0,8390,1,0,2,2,4,7,5,1999,1999,0.0,3,3,4,3,1,1,0.0,1,0.0,831.0,831.0,5,1,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,1,1999.0,3,450.0,2,0,103,0,0,0,0,0,0,5,2008,185900
711,30,50.0,5784,1,0,3,2,4,5,8,1938,1996,0.0,3,3,2,3,1,1,0.0,1,0.0,190.0,190.0,4,1,886,0,0,886,0.0,0.0,1,0,2,1,3,4,0,1938.0,1,273.0,2,144,20,80,0,0,0,0,0,12,2009,91300
2808,20,70.0,9135,1,0,3,2,4,6,5,2003,2003,120.0,4,3,4,3,3,6,340.0,1,0.0,1342.0,1682.0,5,1,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,0,2003.0,2,544.0,2,192,23,0,0,0,0,0,0,5,2006,200000
1959,50,78.0,10496,1,0,3,2,4,6,6,1949,1950,320.0,3,3,3,3,2,3,196.0,1,0.0,844.0,1040.0,5,1,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,1,1949.0,1,315.0,2,0,0,0,0,0,0,2,0,1,2007,143000
2720,50,0.0,13650,1,0,3,2,4,5,5,1958,1958,0.0,4,4,3,3,1,5,57.0,4,441.0,554.0,1052.0,5,1,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,1,1958.0,1,451.0,2,0,0,0,0,0,0,0,0,7,2006,172500
2170,20,67.0,8308,1,0,3,2,4,4,6,1963,1963,20.0,3,4,3,3,1,4,132.0,2,841.0,115.0,1088.0,3,1,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,0,2002.0,1,520.0,1,0,0,0,0,0,0,0,0,6,2007,110000
603,20,0.0,9450,1,0,2,2,4,4,5,1957,1957,160.0,3,3,3,3,1,4,775.0,1,0.0,265.0,1040.0,3,1,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,1,1982.0,2,768.0,2,0,0,84,0,0,0,3,0,5,2009,140000
2113,20,78.0,9317,1,0,2,2,4,6,5,2006,2006,0.0,4,3,4,3,1,6,24.0,1,0.0,1290.0,1314.0,4,1,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,1,2006.0,2,440.0,2,0,22,0,0,0,0,0,0,3,2007,176432
1146,20,0.0,7153,1,0,3,2,4,6,5,1991,1991,88.0,3,3,4,3,1,6,1200.0,1,0.0,78.0,1278.0,4,1,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,0,1991.0,2,496.0,2,112,51,0,0,0,0,2,0,6,2008,179200
2105,20,68.0,8814,1,0,3,2,4,7,5,2005,2007,80.0,4,3,4,3,1,6,925.0,1,0.0,349.0,1274.0,5,1,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,0,2005.0,2,508.0,2,264,98,0,0,0,0,0,0,1,2007,203000
1786,20,83.0,9849,1,0,3,2,4,7,6,2007,2007,0.0,4,3,4,3,3,1,0.0,1,0.0,1689.0,1689.0,5,1,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,0,2007.0,2,954.0,2,0,56,0,0,0,0,0,0,6,2007,248328
961,20,79.0,14463,1,0,2,2,4,9,5,2008,2008,406.0,5,3,5,3,4,6,1115.0,1,0.0,526.0,1641.0,5,1,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,0,2008.0,3,885.0,2,0,95,0,0,0,0,0,0,1,2009,316500
1405,50,50.0,5190,1,0,3,2,4,7,5,1948,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,570.0,570.0,3,1,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,1,1948.0,1,249.0,2,135,0,0,0,0,0,0,0,1,2008,125600
1324,20,65.0,9750,1,0,3,2,4,5,6,1959,1959,164.0,3,3,3,3,1,3,200.0,1,0.0,784.0,984.0,4,1,984,0,0,984,1.0,0.0,1,0,2,1,2,5,0,1959.0,1,308.0,0,0,0,0,0,0,0,0,0,6,2008,110000
1986,30,50.0,6000,1,0,3,2,4,4,4,1920,1950,0.0,3,3,3,3,1,5,250.0,1,0.0,710.0,960.0,4,1,960,0,0,960,0.0,0.0,1,0,2,1,2,5,0,1997.0,1,308.0,2,0,0,168,0,0,0,0,0,7,2007,108500
307,20,66.0,8712,0,0,3,1,4,5,5,1952,1952,0.0,2,3,3,3,3,1,0.0,1,0.0,540.0,540.0,3,0,1044,0,0,1044,0.0,0.0,1,0,2,1,2,4,0,1952.0,1,504.0,0,0,0,0,0,0,0,0,54,6,2010,55993
180,50,69.0,11851,1,0,3,2,4,5,7,1948,2009,0.0,3,4,3,3,1,4,780.0,1,0.0,247.0,1027.0,5,1,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,1,1948.0,1,240.0,2,0,100,126,0,0,0,0,0,6,2010,129000
2896,20,54.0,13811,1,0,2,2,4,6,6,1987,1987,72.0,3,3,4,4,1,6,980.0,2,40.0,92.0,1112.0,4,1,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,1,1987.0,1,551.0,2,125,0,0,0,0,0,0,0,7,2006,176000
668,20,83.0,10143,1,0,3,2,4,6,7,1963,1963,295.0,3,3,3,3,1,3,384.0,1,0.0,996.0,1380.0,2,1,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,0,1963.0,1,364.0,2,0,0,0,0,216,0,2,0,6,2009,154000
1582,20,93.0,18265,1,0,3,2,4,6,5,1986,1986,228.0,4,4,4,4,3,6,920.0,3,60.0,276.0,1256.0,5,1,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,1,1986.0,1,578.0,2,282,0,0,0,0,0,0,0,3,2008,180000
2285,120,44.0,4224,1,0,3,2,1,5,5,1976,1976,0.0,3,3,4,3,1,5,874.0,1,0.0,268.0,1142.0,3,1,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,1,1976.0,3,528.0,2,536,90,0,0,0,0,3,0,8,2007,134000
2079,20,84.0,12615,1,0,3,2,4,6,7,1950,2001,0.0,3,3,3,4,3,5,477.0,1,0.0,725.0,1202.0,3,1,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,1,1950.0,1,576.0,2,0,29,39,0,0,0,3,0,6,2007,243000
2272,20,85.0,14536,1,0,3,2,4,8,5,2002,2003,236.0,4,3,4,3,3,6,1300.0,1,0.0,316.0,1616.0,5,1,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,1,2002.0,3,808.0,2,0,252,0,0,0,0,0,0,11,2007,270000
2250,20,71.0,9187,1,0,3,2,4,6,5,1983,1983,0.0,3,4,3,3,1,5,336.0,1,0.0,748.0,1084.0,3,1,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,0,1983.0,1,484.0,2,120,0,158,0,0,0,0,0,6,2007,134000
502,60,90.0,9900,1,0,3,1,4,7,5,1993,1993,256.0,4,3,4,3,4,6,987.0,1,0.0,360.0,1347.0,5,1,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,1,1993.0,2,656.0,2,340,60,144,0,0,0,0,0,4,2009,260000
